ID,CANCELADO,CODIGO_BARRA,DATA_LANCAMENTO,DATA_PAGAMENTO,EMISSAO,ID_CANCELAMENTO,NUMERO,OBS,PARCELA,TOTAL_PARCELAS,VALOR,VALOR_PAGO,VENCIMENTO,FORMA_PAGAMENTO_ID,TIPO_CONTA_ID
989,false,8487000000009783001592014708259921688579047119221,2018-12-27 23:05:58,2017-08-25,2017-07-09,,992168579,,0,0,78.30,78.30,2017-08-25,7,50
990,false,0339949281369817227090683840102150000000000000,2018-12-27 23:05:58,2017-08-25,2017-08-15,,8172270068384,,0,0,179.51,179.51,2017-08-25,7,53
991,false,03399492813698417227090682370102180000000000000,2018-12-27 23:05:58,2017-08-25,2017-08-15,,8172270068237,,0,0,233.51,233.51,2017-08-25,7,11
992,false,3419175397716564720410017309000210000000000000,2018-12-27 23:05:58,2017-08-25,2017-08-25,,175/39716564-7,,0,0,92.99,92.99,2017-08-25,7,3
993,false,846600000000399001090113003173844501200573032626,2018-12-27 23:05:58,2017-08-25,2017-08-07,,001157854BB,,0,0,39.90,39.90,2017-08-25,7,5
994,false,84670000000093990010901130031740499515009555126239,2018-12-27 23:05:58,2017-08-25,2017-08-07,,001206618-BB,,0,0,39.90,39.90,2017-08-25,7,14
995,false,8361000000006342300403009761374105030100252771009,2018-12-27 23:05:58,2017-08-25,2017-08-07,,000788975C,,0,0,34.23,34.23,2017-08-22,7,1
996,false,03399702201400000000110338101016572890000081450,2018-12-27 23:05:58,2017-09-21,2017-08-14,,000000003652-8,pagamento com atraso tive que pedir segunda via do boleto,0,0,744.00,814.50,2017-09-13,7,2
997,false,8368000000003324600403004813079905036100252771009,2018-12-27 23:05:58,2017-09-25,2017-09-07,,000928107C,,0,0,32.46,32.46,2017-09-22,6,1
998,false,846500000001399001090113003192486326500573032629,2018-12-27 23:05:58,2017-09-25,2017-09-07,,001086695-BB,,0,0,39.90,39.90,2017-09-25,6,5
999,false,8461000000053990010901130031920587382400955126232,2018-12-27 23:05:58,2017-09-25,2017-09-07,,000949790-BB,,0,0,39.90,39.90,2017-09-25,6,14
1000,false,0339949281369817256030821750102540000000000000,2018-12-27 23:05:58,2017-10-25,2017-09-13,,8172560082175,,0,0,138.64,138.64,2017-09-25,6,53
1001,false,3419175397716564720410017309000210000000000000,2018-12-27 23:05:58,2017-09-25,2017-09-13,,175/01730-9,,0,0,43.98,43.98,2017-09-25,6,3
1002,false,10490221950200010004600061395869372760000025000,2018-12-27 23:05:59,2017-09-08,2017-08-16,,1400000000000613958-8,,0,0,250.00,250.00,2017-09-08,7,4
1003,false,10490221950200010004600062505094473370000025000,2018-12-27 23:05:59,2017-10-25,2017-10-18,,140000000000625050-0,,0,0,250.00,250.00,2017-10-25,6,4
1004,false,848500000005783001592014810259921680579049119229,2018-12-27 23:05:59,2017-10-25,2017-09-09,,992168579,,0,0,78.30,78.30,2017-10-25,6,50
1005,false,846100000005399901090114003214235610300955126234,2018-12-27 23:05:59,2017-10-25,2017-10-07,,000981650-BB,,0,0,39.99,39.99,2017-10-25,6,14
1006,false,846900000007399901090114003214090577400573032622,2018-12-27 23:05:59,2017-10-25,2017-10-07,,000943376-BB,,0,0,39.99,39.99,2017-10-25,6,5
1007,false,0339949281369817286070675350102970000000000000,2018-12-27 23:05:59,2017-10-25,2017-10-13,,8172860067535,,0,0,138.64,138.64,2017-10-25,6,53
1008,false,0339949281369817286070673960102680000000000000,2018-12-27 23:05:59,2017-10-25,2017-10-13,,8172860067396,,0,0,233.51,233.51,2017-10-25,6,11
1009,false,341917539771656472041001730900021000000000000000,2018-12-27 23:05:59,2017-10-25,2017-10-25,,175/39716564-7,,0,0,43.90,43.90,2017-10-25,6,3
1010,false,1049022195020001004600062079488673040000025000,2018-12-27 23:05:59,2017-10-06,2017-09-19,,14000000000620794-0,,0,0,250.00,250.00,2017-10-06,7,4
1011,false,848600000007783001592014709259921686579048119225,2018-12-27 23:05:59,2017-09-25,2017-09-25,,992168579,,0,0,78.30,78.30,2017-09-25,6,50
1012,false,033997928136981725603081983010239000000000000,2018-12-27 23:05:59,2017-09-25,2017-09-13,,92836081983,,0,0,233.51,233.51,2017-09-25,6,11
1013,false,8363000000004245200403005823096867036100252771009,2018-12-27 23:05:59,2017-10-27,2017-10-10,,00757341C,pagamento com atrazo,0,0,24.52,24.52,2017-10-23,7,1
1014,false,836000000007297500403003729157938038100252771009,2018-12-27 23:05:59,2017-11-16,2017-11-07,,000903551C,,0,0,29.75,29.75,2017-11-22,6,1
1015,false,84600000000639990109011400323797837800955126230,2018-12-27 23:05:59,2017-11-27,2017-11-07,,001226900BB,,0,0,39.99,39.99,2017-11-25,6,14
1016,false,8462000000043999010901140032371418207400573032622,2018-12-27 23:05:59,2017-11-27,2017-11-07,,000978318BB,,0,0,39.99,39.99,2017-11-25,6,9
1017,false,341917539771656472041001730900021000,2018-12-27 23:05:59,2017-11-27,2017-11-25,,175/397165647,,0,0,43.90,43.90,2017-11-25,6,3
1019,false,0339949228136981731809084486010241000000000000,2018-12-27 23:05:59,2017-11-25,2017-11-14,,8173180084486,,0,0,396.91,396.91,2017-11-25,6,53
1020,false,0339949281369817318090843330102860000000000000,2018-12-27 23:05:59,2017-11-25,2017-11-14,,81731800084333,,0,0,233.51,233.51,2017-11-25,6,11
1021,false,848800000000822901592015711259921688579050119229,2018-12-27 23:05:59,2017-11-25,2017-10-09,,992168579,,0,0,82.29,82.29,2017-11-25,6,50
1022,false,03399702201400000000103653601017473110000074400,2018-12-27 23:05:59,2017-10-13,2017-08-14,,0000000036536,,0,0,744.00,744.00,2017-10-13,7,2
1023,false,03399702201400000000185406901026170380000066100,2018-12-27 23:05:59,2017-01-14,2016-12-15,,0000000854069,,0,0,661.00,661.00,2017-01-13,6,2
1024,false,03399702201400000000189513001027470690000070900,2018-12-27 23:05:59,2017-02-13,2017-01-02,,0000000895130,,0,0,709.00,709.00,2017-02-13,6,2
1025,false,03399702201400000000196323201028671280000074400,2018-12-27 23:05:59,2017-04-13,2017-03-25,,0000000963232,,0,0,744.00,744.00,2017-04-13,6,2
1027,false,03399702201400000001903072801024671610000081450,2018-12-27 23:05:59,2017-05-16,2017-05-16,,0000001030728,pagamento com atraso segunda via emitida,0,0,814.50,814.50,2017-05-16,6,2
1028,false,03399702201400000001906103801020172190000074400,2018-12-27 23:05:59,2017-07-13,2017-06-13,,0000001061038,,0,0,744.00,744.00,2017-07-13,6,2
1029,false,03399702201400000001912521401013273420000074400,2018-12-27 23:05:59,2017-11-13,2017-10-13,,0000001125214,,0,0,744.00,744.00,2017-11-13,6,2
1030,false,8369000000938660403003832697384036100252771009,2018-12-27 23:05:59,2017-12-26,2017-12-07,,000969736C,,0,0,38.66,38.66,2017-12-22,6,1
1031,false,10490221950200010004600063416952573980000026000,2018-12-27 23:05:59,2018-01-08,2017-12-13,,1400000000006341697,,0,0,260.00,260.00,2018-01-08,7,4
1032,false,84890000000101999015920197122599216686579051119222,2018-12-27 23:05:59,2017-12-26,2017-12-09,,992168576,,0,0,119.99,119.99,2017-12-25,6,50
1033,false,836200000005324400403006820805221034100252771009,2018-12-27 23:05:59,2018-01-28,2018-01-06,,000846745C,,0,0,32.44,32.44,2018-01-22,6,1
1035,false,03399492813698173470409441840102310000000000000,2018-12-27 23:05:59,2017-12-26,2017-12-13,,8173470094184,,0,0,437.19,437.19,2017-12-25,6,53
1036,false,846300000003399901090114003261424091500573032629,2018-12-27 23:05:59,2017-12-26,2017-12-07,,001020539-BB,,0,0,39.99,39.99,2017-12-25,6,5
1037,false,846300000003399901090114003261577732800955126233,2018-12-27 23:05:59,2017-12-26,2017-01-07,,001058599-BB,,0,0,39.99,39.99,2017-12-25,6,14
1038,false,0339949281369817347040939940102630000000000000,2018-12-27 23:05:59,2017-12-26,2017-12-13,,8173470093994,,0,0,114.51,114.51,2017-12-25,6,11
1039,false,03399702201400000001912522201016173720000074400,2018-12-27 23:05:59,2017-12-13,2017-12-01,,0000001125222,,0,0,744.00,744.00,2017-12-13,6,2
1040,false,03399702201400000001919891201014574030000070900,2018-12-27 23:05:59,2018-01-15,2018-01-13,,0000001198912,,0,0,709.00,709.00,2018-01-13,7,2
1041,false,10490221950200010004600063763247174280000026000,2018-12-27 23:05:59,2018-01-28,2018-01-18,,140000000006376326,pagamento adiantado,0,0,260.00,260.00,2018-02-07,6,4
1042,false,03399492813698180150306891601020500000000000000,2018-12-27 23:05:59,2018-01-25,2018-01-13,,9190150068916,,0,0,594.55,594.55,2018-01-25,7,53
1043,false,846300000003399901090114003285859603000955126230,2018-12-27 23:05:59,2018-01-28,2018-01-07,,3285859600,,0,0,39.99,39.99,2018-01-25,6,14
1044,false,846500000001549901090114003285500785500573032629,2018-12-27 23:05:59,2018-01-25,2018-01-07,,3285500785,,0,0,54.99,54.99,2018-01-25,6,9
1046,false,34191753977165647204100173090002100000000000000,2018-12-27 23:05:59,2018-01-28,2018-01-25,,175397165647,,0,0,43.90,43.90,2018-01-25,6,3
1047,false,03399492813698180150306878801023400000000000000,2018-12-27 23:05:59,2018-01-25,2018-01-15,,8180150068788,,0,0,114.51,114.51,2018-01-25,7,11
1048,false,10490221902000100040005734677170350000025000,2018-12-27 23:05:59,2017-01-10,2017-01-10,,000,,0,0,250.00,250.00,2017-01-10,7,4
1049,false,848600000015199901592019801259921687579052119226,2018-12-27 23:05:59,2018-01-25,2018-01-09,,992168578,,0,0,119.99,119.99,2018-01-25,6,50
1050,false,10490221950200010004600062912647174220000031720,2018-12-27 23:05:59,2018-02-01,2018-01-01,,140000000006291266,pagamento da segunda via emitida conta de Dezembro de 2017 não foi paga.,0,0,317.20,317.20,2018-02-01,9,4
1051,false,03399702201400000001924456601012174620000070900,2018-12-27 23:05:59,2018-03-13,2018-01-04,,305107022140,,0,0,709.00,709.00,2018-03-13,9,2
1052,false,836700000000177600403006851230906030100252771009,2018-12-27 23:05:59,2018-02-14,2018-02-05,,005178893C,,0,0,17.76,17.76,2018-02-22,9,1
1053,false,03399702201400000001924455801019474340000070900,2018-12-27 23:05:59,2018-02-14,2018-01-04,,305107022140,,0,0,709.00,709.00,2018-02-13,9,2
1055,false,033994928136981804507082229010202000000000000,2018-12-27 23:05:59,2018-02-26,2018-02-14,,8180450082229,,0,0,476.23,476.23,2018-02-25,9,53
1056,false,341917539771656472041001730900021000,2018-12-27 23:05:59,2018-02-26,2018-02-14,,175/39716564-7,,0,0,7.72,7.72,2018-02-25,9,3
1057,,033994928136981804507082082010237000000000000000,2018-12-27 23:05:59,2018-02-26,2018-02-14,,8180450082082,,0,0,34.63,34.63,2018-02-25,9,11
1058,,848500000131999015920198022599216855790531192200,2018-12-27 23:05:59,2018-02-26,2018-01-09,,992168579,,0,0,119.99,119.99,2018-02-25,9,50
1059,,846300000003405201090116003311099885200955126236,2018-12-27 23:05:59,2018-02-27,2018-02-07,,3311099882,,0,0,39.99,39.99,2018-02-28,9,14
1060,,846200000004549901090114003311390458500573032629,2018-12-27 23:05:59,2018-02-27,2018-02-07,,3311390455,,0,0,54.99,54.99,2018-02-28,9,5
1061,,104902219502000100046000642859684745600000260000,2018-12-27 23:05:59,2018-03-07,2018-02-19,,14000000006428598,,0,0,260.00,260.00,2018-03-07,9,4
1062,,836300000004284500403001881180963038100252771009,2018-12-27 23:05:59,2018-03-20,2018-03-06,,009718113C,,0,0,28.45,28.45,2018-03-22,9,1
1063,,104902219502000100046000646620001748600000026000,2018-12-27 23:05:59,2018-04-06,2018-03-20,,1400000000006466201,,0,0,260.00,260.00,2018-04-06,9,4
1064,,341917539771656472041001730900021000000000000000,2018-12-27 23:05:59,2018-03-26,2018-03-25,,175/39716564-7,,0,0,5.50,5.50,2018-03-25,9,3
1065,,846200000004449901090117003337590149200955126236,2018-12-27 23:05:59,2018-03-26,2018-03-07,,3337590142,,0,0,44.90,44.90,2018-03-25,9,14
1066,,846100000005598801090112003337477248300573032624,2018-12-27 23:05:59,2018-03-26,2018-03-07,,3337877243,,0,0,59.99,59.99,2018-03-25,9,9
1067,,848400000011199901592019803259921683579054119223,2018-12-27 23:05:59,2018-03-26,2018-03-25,,992168579,,0,0,119.99,119.99,2018-03-25,9,50
1068,,03399702201400000001932034301013675540000074350,2018-12-27 23:05:59,2018-06-13,2018-03-16,,000000132034-3,,0,0,743.50,743.50,2018-06-13,9,2
1069,,03399702201400000001932033501019275230000074350,2018-12-27 23:05:59,2018-05-14,2018-03-16,,000000132033-5,,0,0,743.50,743.50,2018-05-13,9,2
1070,,033994928136981807302081770010244000000000000000,2018-12-27 23:05:59,2018-03-26,2018-03-14,,8180730081770,,0,0,391.32,391.32,2018-03-25,9,53
1071,,03399702201400000001932032701016674930000074350,2018-12-27 23:05:59,2018-04-13,2018-03-16,,00000132032-7,,0,0,743.50,743.50,2018-04-13,7,2
1072,,033994928136981810306069621010258000000000000000,2018-12-27 23:05:59,2018-04-25,2018-04-13,,81810300696321,,0,0,608.11,608.11,2018-04-25,9,53
1073,,8463000000003599901090119003364517908300573032624,2018-12-27 23:05:59,2018-04-25,2018-04-07,,3364517903,,0,0,59.99,59.99,2018-04-25,9,5
1074,,846100000005449901090117003363886627700955126235,2018-12-27 23:05:59,2018-04-25,2018-04-07,,3363886627,,0,0,44.99,44.99,2018-04-25,9,14
1075,,341917539771656472041001730900021000000000000000,2018-12-27 23:05:59,2018-04-25,2018-04-22,,175/39716564-7,,0,0,5.50,5.50,2018-04-25,9,3
1076,,836100000006293500403002892187331038100252771009,2018-12-27 23:05:59,2018-04-25,2018-04-11,,014063340C,,0,0,29.35,29.35,2018-04-23,9,1
1077,,848300000010199901592019804259921681579055119227,2018-12-27 23:05:59,2018-04-25,2018-04-09,,992168579,,0,0,119.99,119.99,2018-04-25,9,50
1078,,10490221950200010004600065111676675240000031460,2018-12-27 23:05:59,2018-05-11,2018-05-11,,14000000000651116-9,pagamento de segunda via pagamento com atraso,0,0,314.60,314.60,2018-05-11,9,4
1084,,848200000018199901592019805259921680579056119220,2018-12-27 23:05:59,2018-05-25,2018-04-09,,92168579,,0,0,119.99,119.99,2018-05-25,9,50
1085,,8461000000005599901090119003395439296600573032627,2018-12-27 23:05:59,2018-05-25,2018-05-07,,001586302BB,,0,0,59.99,59.99,2018-05-25,9,5
1086,,836400000003407100403002899096250035100252771009,2018-12-27 23:05:59,2018-05-25,2018-05-08,,018620339C,,0,0,40.71,40.71,2018-05-22,9,1
1087,,341917539771656472041001730900021000,2018-12-27 23:05:59,2018-05-25,2018-05-25,,175397165647,,0,0,5.50,5.50,2018-05-25,9,3
1088,,03399492813698181350807254201028700000000000000,2018-12-27 23:05:59,2018-05-25,2018-05-15,,8181350072542,,0,0,874.44,874.44,2018-05-25,9,53
1089,,0339949281369818164020864320102640000000000,2018-12-27 23:05:59,2018-06-25,2018-06-13,,8181640086432,,0,0,665.44,665.44,2018-06-25,9,53
1090,,8481000000161999015922019806259921688579057119224,2018-12-27 23:05:59,2018-06-25,2018-05-09,,992168579,,0,0,119.99,119.99,2018-06-25,9,50
1091,,341917539771656472041001730900021000,2018-12-27 23:05:59,2018-06-25,2018-06-25,,175397165647,,0,0,5.50,5.50,2018-06-25,9,3
1092,,846300000003449901090117003418953273800955126233,2018-12-27 23:05:59,2018-06-25,2018-06-07,,001191017BB,,0,0,44.99,44.99,2018-06-25,9,14
1093,,1049022195020010004600065499709475480000026000,2018-12-27 23:05:59,2018-06-07,2018-05-17,,1400000000006549972,pagamento feito por agendamento no internet banking,0,0,260.00,260.00,2018-06-07,6,4
1094,,846300000003449901090117003395524733000955126230,2018-12-27 23:05:59,2018-06-27,2018-05-07,,3395524730,pagamento com atraso,0,0,44.99,44.99,2018-05-25,9,14
1095,,10490221950200010004600065941270875770000026000,2018-12-27 23:05:59,2018-07-06,2018-07-02,,0290/02219-2,,0,0,260.00,260.00,2018-07-06,9,4
1096,,836400000003723500403008939699093034100252771009,2018-12-27 23:05:59,2018-07-25,2018-07-06,,027478766C,,0,0,72.35,72.35,2018-07-23,9,1
1097,,0339979281369818194060716640102160000000000000,2018-12-27 23:05:59,2018-07-25,2018-07-13,,8181940071664,,0,0,524.38,524.38,2018-07-25,9,53
1098,,8463000000003459201090113003448720908200955125236,2018-12-27 23:06:00,2018-07-25,2018-07-07,,0014542362BB,,0,0,45.92,45.92,2018-07-25,9,14
1099,,846200000004599901090119003447346937200573032626,2018-12-27 23:06:00,2018-07-25,2018-07-07,,001148166BB,,0,0,59.99,59.99,2018-07-25,9,5
1100,,341917539771656472041001730900021000,2018-12-27 23:06:00,2018-07-25,2018-07-25,,175/397716564-7,,0,0,5.50,5.50,2018-07-25,9,3
1101,,848000000014199901592019807259921686579058119228,2018-12-27 23:06:00,2018-07-25,2018-06-09,,992168579,,0,0,119.99,119.99,2018-07-25,9,50
1102,,104902219502000100046000663710141760900000026000,2018-12-27 23:06:00,2018-08-07,2018-07-16,,140000000663710-3,,0,0,260.00,260.00,2018-08-07,9,4
1103,,03399702201400000001932035101016475840000074350,2018-12-27 23:06:00,2018-07-13,2018-03-16,,0000000132065-1,,0,0,743.50,743.50,2018-07-13,9,2
1104,,0339970220140000001932036001017176150000074350,2018-12-27 23:06:00,2018-08-13,2018-03-16,,000000132036-0,,0,0,743.50,743.50,2018-08-13,9,2
1105,,03399702201400000001932037801019176160000074350,2018-12-27 23:06:00,2018-09-13,2018-03-16,,000000132037-8,,0,0,743.50,743.50,2018-09-13,9,2
1106,,83610000006470200403009989030953032100252771009,2018-12-27 23:06:00,2018-08-27,2018-08-07,,031979883C,,0,0,47.02,47.02,2018-08-22,9,1
1107,,846300000003449901090117003480086796200955126236,2018-12-27 23:06:00,0201-08-27,2018-08-07,,05025788-BB,,0,0,44.99,44.99,2018-08-25,9,14
1108,,8460000000659990109011900347903364310057332628,2018-12-27 23:06:00,2018-08-27,2018-08-07,,008725553-BB,,0,0,59.99,59.99,2018-08-25,9,5
1109,,341917539771656472041001730900021000,2018-12-27 23:06:00,2018-08-27,2018-08-25,,175/01730-9,,0,0,5.50,5.50,2018-08-25,9,3
1110,,848000000014199901592019808259921684579059119221,2018-12-27 23:06:00,2018-08-27,2018-07-09,,992168579,,0,0,119.99,119.99,2018-08-25,9,50
1111,,03399492813698182270709011901023100000000000000,2018-12-27 23:06:00,2018-08-27,2018-08-15,,8182270090119,,0,0,436.07,436.07,2018-08-25,9,53
1112,,10490221950200010004600066803172976430000026000,2018-12-27 23:06:00,2018-09-10,2018-08-20,,1400000000668131-9,,0,0,260.00,260.00,2018-09-10,9,4
1113,,836400000003441600403014014046604030100252771009,2018-12-27 23:06:00,0201-09-25,2018-09-06,,036565548C,,0,0,44.16,44.16,2018-09-24,9,1
1114,,341917539771656472041001730900021000,2018-12-27 23:06:00,2018-09-25,2018-09-25,,175/39716564-7,,0,0,5.50,5.50,2018-09-25,9,3
1115,,8466000000005999901090119003510951357100573032628,2018-12-27 23:06:00,2018-09-25,2018-09-07,,008459404BB,,0,0,59.99,59.99,2018-09-25,9,5
1116,,8461000000005449901090117003510533874900955126231,2018-12-27 23:06:00,2018-09-25,2018-09-07,,008329799BB,,0,0,44.99,44.99,2018-09-25,9,14
1117,,104902219502000100046000668031729764300000026000,2018-12-27 23:06:00,2018-09-10,2018-08-20,,14000000000006680319,,0,0,260.00,260.00,2018-09-10,9,4
1118,,03399702201400000001932037801019176460000074350,2018-12-27 23:06:00,2018-09-13,2018-03-16,,000001320378,,0,0,743.50,743.50,2018-09-13,9,2
1119,,033994928136981825601072956010208000000000000,2018-12-27 23:06:00,2018-09-25,2018-09-13,,8182560072953,,0,0,436.07,436.07,2018-09-25,9,53
1120,,848500000013199901592019809259921682579060119221,2018-12-27 23:06:00,2018-09-25,2018-09-25,,992168579,,0,0,119.99,119.99,2018-09-25,9,50
1121,,10490221950200010004600064142208276680000026000,2018-12-27 23:06:00,2018-10-05,2018-09-14,,1400000000006714221,,0,0,260.00,260.00,2018-10-05,9,4
1122,,033997022014000000019577930010178773700000074350,2018-12-27 23:06:00,2018-12-13,2018-09-12,,00000015773930,,0,0,743.50,753.50,2018-12-13,2,2
1123,,0339970220140000000195779210101657070000074350,2018-12-27 23:06:00,2018-11-13,2018-09-12,,0000001577921,,0,0,743.50,743.50,2018-11-13,9,2
1124,,03399702201400000001957791301013376760000074350,2018-12-27 23:06:00,2018-10-15,2018-09-12,,0000001577913,,0,0,743.50,743.50,2018-10-13,9,2
1125,,846000000006449901090117003543823813300955126234,2018-12-27 23:06:00,2018-10-25,2018-10-07,,012123127BB,,0,0,44.99,44.99,2018-10-25,9,14
1126,,8360000000074062040301009127162031100252771009,2018-12-27 23:06:00,2018-10-25,2018-10-08,,040953490C,,0,0,40.62,40.62,2018-10-22,9,1
1127,,3419175397716564720410017309000214000,2018-12-27 23:06:00,2018-10-25,2018-10-25,,001397165640075411,,0,0,5.50,5.50,2018-10-25,9,3
1128,,84840000011199901592019810259921686579061119225,2018-12-27 23:06:00,2018-10-25,2018-10-08,,992168579,,0,0,119.99,119.99,2018-10-25,9,50
1129,,033994981369818288030731910102340000000000000,2018-12-27 23:06:00,2018-10-25,2018-10-15,,8182880073191,,0,0,304.87,304.87,2018-10-25,9,53
1130,,846200000004599901090119003544478120300573032624,2018-12-27 23:06:00,2018-10-25,2018-10-07,,012.341.247-BB,,0,0,59.99,59.99,2018-10-25,9,5
1131,,1049022195020001000460067546200177020000026000,2018-12-27 23:06:00,2018-11-08,2018-10-16,,1400000000000675462-2,,0,0,260.00,260.00,2018-11-08,9,4
1132,,8469000000007449901090117003577189040800955126233,2018-12-27 23:06:00,2018-11-26,2018-11-17,,001295355BB,,0,0,44.99,44.99,2018-11-25,9,14
1133,,34191753977165647204100173090002100,2018-12-27 23:06:00,2018-11-26,2018-11-25,,2040/017309,,0,0,5.50,5.50,2018-11-25,9,3
1134,,83630000000444180040301203562888403910025277109,2018-12-27 23:06:00,2018-11-26,2018-11-06,,045453103,,0,0,44.18,44.18,2018-11-22,9,1
1135,,8483000010199901592019811259921684579062119229,2018-12-27 23:06:00,2018-11-26,2018-10-09,,992168579,,0,0,119.99,119.99,2018-11-25,9,50
1136,,03399492813698183170808916701025600000000000000,2018-12-27 23:06:00,2018-11-26,2018-11-13,,8183170089167,,0,0,314.07,314.07,2018-11-25,9,53
1137,,10490221950200010004600067936773477310000026000,2018-12-27 23:06:00,2018-12-07,2018-11-17,,140000000000679367-9,,0,0,260.00,260.00,2018-12-07,9,4
1143,,03399492813698190150107703401021800000000000000,2019-02-14 23:37:25,2019-01-25,2019-01-15,,8190150077034,,0,0,768.45,768.45,2019-01-25,9,53
1144,,10490221950200010004600068634112377930000028500,2019-02-15 00:04:32,2019-02-07,2019-01-16,,140000000006863413,,0,0,285.00,285.00,2019-02-07,9,4
1145,,846400000002449901090117003648310765300955126234,2019-02-15 00:06:38,2019-01-25,2019-01-07,,3648310763,,0,0,44.99,44.99,2019-01-25,9,14
1146,,848000000014199901592019901259921683579064119226,2019-02-15 00:08:01,2019-01-25,2019-01-25,,992168579,,0,0,119.99,119.99,2019-01-25,9,50
1147,,8466000000000599901090119003647524283900573032621,2019-02-15 00:09:21,2019-01-25,2019-01-07,,3647524289,,0,0,59.99,59.99,2019-01-25,9,5
1149,,10490221950200010004600068208016377630000028500,2019-02-15 00:16:32,2019-01-08,2018-12-10,,14000000000006820803,,0,0,285.00,285.00,2019-01-08,9,4
1150,,03399702201400000001967986401015777680000070900,2019-02-15 00:27:26,2019-01-14,2018-12-14,,0000001679864,,0,0,709.00,709.00,2019-01-13,9,2
1151,,03399492813698183470208724801025600000000000000,2019-02-15 00:40:32,2018-12-26,2018-12-26,,8183470087248,,0,0,591.71,591.71,2018-12-26,9,53
1152,,846300000005449901090117003612182505000955126230,2019-02-15 00:43:36,2018-12-26,2018-12-07,,3612182500,,0,0,44.99,44.99,2018-12-26,9,14
1153,,8464000000002599901090119003611611777500573032629,2019-02-15 00:47:42,2018-12-26,2018-12-07,,3611611775,,0,0,59.99,59.99,2018-12-25,9,5
1154,,836200000005419700403019068675388034100252771009,2019-02-15 00:50:16,2018-12-26,2018-12-26,,,,0,0,41.97,40.97,2018-12-26,9,1
1155,,8482000000018199901592019812259921682579063119222,2019-02-15 00:52:19,2018-12-26,2018-11-09,,992168579,,0,0,119.99,119.99,2018-12-25,9,50
1156,,03399702201400000001972753201010577990000076300,2019-02-15 00:58:21,2019-02-13,2019-01-11,,0000001727532,,0,0,763.00,763.00,2019-02-13,9,2
1157,,03399702201400000001972754001013178270000076300,2019-02-15 01:00:34,2019-03-13,2019-01-11,,0000001727540,,0,0,763.00,763.00,2019-03-13,9,2
1158,,8489000000010199901592019902259921681579065119220,2019-02-15 01:03:20,2019-02-25,2019-01-09,,992168579,,0,0,119.99,119.99,2019-02-25,9,50
1159,,000,2019-02-15 01:21:19,2019-02-21,2019-02-21,,000,paguei a 2 e a 3 parcelas juntas nesse dia pq esqueci o prazo de pgto da segunda,3,3,520.82,520.82,2019-02-21,6,6
1160,,000,2019-02-15 01:22:04,2019-01-21,2019-01-21,,000,,1,3,258.96,258.96,2019-01-21,6,6
1161,,000,2019-02-15 01:26:21,2019-01-08,2019-01-08,,000,,1,4,254.87,254.87,2019-01-08,10,13
1162,,000,2019-02-15 01:26:46,2019-02-08,2019-02-08,,000,,2,4,254.87,254.87,2019-02-08,10,13
1163,,000,2019-02-15 01:27:09,2019-03-08,2019-03-08,,000,,3,4,254.82,254.82,2019-03-08,10,13
1164,,000,2019-02-15 01:28:52,2019-04-08,2019-04-08,,000,,4,4,254.82,254.82,2019-04-08,10,13
1165,,341917539771656472041001730900021000,2019-02-18 21:12:28,2019-02-25,2019-02-25,,175394165647,,0,0,16.50,16.50,2019-02-25,9,3
1166,,836500000002590200403012130035850036100252771009,2019-02-18 21:15:02,2019-02-25,2019-02-06,,05904424c,,0,0,59.02,59.02,2019-02-22,9,1
1167,,8466000000000599301090115003683321990900573032621,2019-02-27 23:42:14,2019-02-25,2019-02-07,,3683321999,,0,0,59.93,59.93,2019-02-25,9,5
1168,,846400000000244990109011700368422223910095516238,2019-02-27 23:43:54,2019-02-25,2019-02-07,,3684222231,,0,0,44.99,44.99,2019-02-25,9,14
1169,,0339949281369819044060910450102910000000000000,2019-02-27 23:57:44,2019-02-25,2019-02-13,,849044091045,,0,0,570.20,570.20,2019-02-25,9,53
1170,,10490221950200010004600068973676478220000028500,2019-02-28 00:02:11,2019-03-08,2019-02-16,,14000000000006897369,,0,0,285.00,285.00,2019-03-08,9,4
1171,,23793381286000466735212000063300783900000718030,2019-03-19 23:00:07,2019-03-25,2019-03-18,,2600046735122,,0,0,718.03,718.03,2019-03-25,9,15
1172,,848800000019199901592019903259921680579066119223,2019-03-20 23:45:42,2019-03-25,2019-02-09,,992168579,,0,0,119.99,119.99,2019-03-25,9,50
1173,,033994928136989072010912680102790000000000000,2019-03-20 23:49:26,2019-03-25,2019-03-13,,8190720091268,,0,0,470.20,470.20,2019-03-25,9,53
1174,,8460000000065999010900119003720184260600573032627,2019-03-20 23:51:08,2019-03-25,2019-03-07,,016548720BB,,0,0,59.99,59.99,2019-03-25,9,5
1175,,84690000000744990109011700372104856390055126231,2019-03-25 20:21:50,2019-03-25,2019-03-07,,3721048569,,0,0,44.99,44.99,2019-03-25,9,14
1176,,846700000009649901090112003758684934100573032628,2019-04-23 01:06:16,2019-04-25,2019-04-07,,3758684931,,0,0,64.99,64.99,2019-04-25,9,5
1177,,84600000000649990109011200375800453900095512623,2019-04-23 01:07:15,2019-04-25,2019-04-07,,3758004530,,0,0,49.99,49.99,2019-04-25,9,14
1178,,0339949281369819072010912680102790000000000000,2019-04-23 01:11:32,2019-04-25,2019-04-12,,8190720091268,,0,0,470.20,470.20,2019-04-25,9,53
