ID,DATA,DATA_LACAMENTO,OBS,VALOR,FORMA_PAGAMENTO_ID,FORNECEDOR_ID,TIPO_DESPESA_ID
6385,2018-07-26,2018-12-27 23:06:52,,61.74,2,8,3
6386,2018-07-29,2018-12-27 23:06:52,,32.71,2,4,12
6387,2018-07-30,2018-12-27 23:06:52,,10.90,3,2,4
6388,2018-07-28,2018-12-27 23:06:52,,10.90,3,2,4
6389,2018-08-06,2018-12-27 23:06:52,,15.00,5,714,3
6390,2018-08-06,2018-12-27 23:06:52,,8.80,5,3,3
6391,2018-08-07,2018-12-27 23:06:52,,15.00,5,714,3
6392,2018-08-06,2018-12-27 23:06:52,,60.00,5,12,1
6393,2018-08-03,2018-12-27 23:06:52,,8.20,5,3,3
6394,2018-08-04,2018-12-27 23:06:52,,48.65,2,4,12
6395,2018-08-03,2018-12-27 23:06:52,,51.37,2,8,12
6396,2018-08-06,2018-12-27 23:06:52,,10.90,3,2,4
6397,2018-08-02,2018-12-27 23:06:52,,16.00,5,766,3
6398,2018-08-08,2018-12-27 23:06:52,,76.69,2,8,12
6399,2018-08-11,2018-12-27 23:06:52,,60.85,2,70,19
6400,2018-08-09,2018-12-27 23:06:52,,22.20,5,764,3
6401,2018-08-10,2018-12-27 23:06:52,,4.50,5,3,3
6402,2018-08-08,2018-12-27 23:06:52,,21.00,5,3,3
6403,2018-08-12,2018-12-27 23:06:52,,60.00,5,12,1
6404,2018-08-10,2018-12-27 23:06:52,,290.00,2,258,18
6405,2018-08-09,2018-12-27 23:06:52,,15.00,5,714,3
6406,2018-01-20,,,32.40,2,149,18
6407,2018-08-11,2018-12-27 23:06:52,,26.09,2,4,12
6408,2018-08-12,2018-12-27 23:06:52,,36.70,5,31,3
6409,2018-08-13,2018-12-27 23:06:52,,10.90,3,2,4
6410,2018-08-03,2018-12-27 23:06:52,,10.90,3,2,4
6411,2018-08-10,2018-12-27 23:06:52,,10.90,3,2,4
6412,2018-08-20,2018-12-27 23:06:52,,10.90,3,2,4
6413,2018-08-19,2018-12-27 23:06:52,,44.04,2,113,3
6414,2018-08-22,2018-12-27 23:06:52,,25.00,2,3,3
6415,2018-08-19,2018-12-27 23:06:52,,60.00,2,12,1
6416,2018-08-20,2018-12-27 23:06:52,,15.00,2,714,3
6417,2018-08-21,2018-12-27 23:06:52,,15.00,2,714,3
6418,2018-08-18,2018-12-27 23:06:52,,34.90,2,31,3
6419,2018-08-18,2018-12-27 23:06:52,,11.00,2,31,3
6420,2018-08-19,2018-12-27 23:06:52,,44.04,2,113,3
6421,2018-08-16,2018-12-27 23:06:52,,7.59,2,85,12
6422,2018-08-14,2018-12-27 23:06:52,,15.00,5,714,3
6423,2018-08-16,2018-12-27 23:06:52,,15.00,5,714,3
6424,2018-08-13,2018-12-27 23:06:52,,15.00,5,714,3
6425,2018-08-17,2018-12-27 23:06:52,,17.00,2,748,3
6426,2018-08-15,2018-12-27 23:06:52,,21.70,5,3,3
6427,2018-08-16,2018-12-27 23:06:52,,22.70,5,31,3
6428,2018-08-15,2018-12-27 23:06:52,,4.50,2,181,3
6429,2018-08-31,2018-12-27 23:06:52,,10.90,3,2,4
6430,2018-09-03,2018-12-27 23:06:52,,10.90,3,2,4
6431,2018-08-31,2018-12-27 23:06:52,,40.00,2,752,3
6432,2018-09-01,2018-12-27 23:06:52,,15.90,2,716,3
6433,2018-09-01,2018-12-27 23:06:52,,71.50,5,12,1
6434,2018-08-30,2018-12-27 23:06:52,,21.00,2,3,3
6435,2018-08-29,2018-12-27 23:06:52,,7.80,2,3,3
6436,2018-08-29,2018-12-27 23:06:52,,23.60,2,3,3
6437,2018-08-28,2018-12-27 23:06:52,,15.00,2,714,3
6438,2018-08-30,2018-12-27 23:06:52,,16.93,2,8,12
6439,2018-08-25,2018-12-27 23:06:52,,47.40,2,119,19
6440,2018-08-16,2018-12-27 23:06:52,,22.70,2,31,3
6441,2018-09-01,2018-12-27 23:06:52,,29.89,2,4,12
6442,2018-09-01,2018-12-27 23:06:52,,1.90,2,4,12
6443,2018-08-25,2018-12-27 23:06:52,,10.90,3,2,4
6444,2018-08-27,2018-12-27 23:06:52,,10.90,3,2,4
6445,2018-08-22,2018-12-27 23:06:52,,17.00,2,748,3
6446,2018-08-24,2018-12-27 23:06:53,,17.00,2,748,3
6447,2018-08-23,2018-12-27 23:06:53,,23.00,2,3,3
6448,2018-08-27,2018-12-27 23:06:53,,13.10,2,3,3
6449,2018-08-26,2018-12-27 23:06:53,,60.00,2,12,3
6450,2018-08-25,2018-12-27 23:06:53,,63.00,2,752,3
6451,2018-09-11,2018-12-27 23:06:53,,13.00,3,767,3
6452,2018-09-10,2018-12-27 23:06:53,,10.90,3,2,4
6453,2018-09-07,2018-12-27 23:06:53,,10.90,3,2,4
6454,2018-09-04,2018-12-27 23:06:53,,10.30,5,3,3
6455,2018-09-05,2018-12-27 23:06:53,,21.00,5,3,3
6456,2018-09-11,2018-12-27 23:06:53,,13.00,5,767,3
6457,2018-09-04,2018-12-27 23:06:53,,13.00,5,767,3
6458,2018-09-08,2018-12-27 23:06:53,,60.00,5,12,1
6459,2018-09-07,2018-12-27 23:06:53,,29.80,2,31,1
6460,2018-09-08,2018-12-27 23:06:53,,53.55,2,4,12
6461,2018-09-01,2018-12-27 23:06:53,,16.75,2,768,12
6462,2018-09-05,2018-12-27 23:06:53,,99.83,2,70,19
6463,2018-09-05,2018-12-27 23:06:53,,35.34,2,437,12
6464,2018-09-03,2018-12-27 23:06:53,,13.00,5,767,3
6465,2018-09-07,2018-12-27 23:06:53,,44.90,2,769,3
6466,2018-10-01,2018-12-27 23:06:53,,23.69,2,8,3
6467,2018-09-26,2018-12-27 23:06:53,,9.70,2,3,3
6468,2018-09-26,2018-12-27 23:06:53,,10.50,2,3,3
6469,2018-09-28,2018-12-27 23:06:53,,50.00,2,65,1
6470,2018-09-26,2018-12-27 23:06:53,,15.70,2,3,3
6471,2018-09-27,2018-12-27 23:06:53,,25.00,2,3,3
6472,2018-09-29,2018-12-27 23:06:53,,66.56,2,4,12
6473,2018-09-14,2018-12-27 23:06:53,,10.90,3,2,4
6474,2018-09-17,2018-12-27 23:06:53,,10.60,3,2,4
6475,2018-09-21,2018-12-27 23:06:53,,10.90,3,2,4
6476,2018-10-01,2018-12-27 23:06:53,,10.90,3,2,4
6477,2018-09-24,2018-12-27 23:06:53,,10.90,3,2,4
6478,2018-09-29,2018-12-27 23:06:53,,57.93,2,119,19
6479,2018-09-26,2018-12-27 23:06:53,,21.60,2,8,12
6480,2018-09-24,2018-12-27 23:06:53,,8.60,2,3,3
6481,2018-09-21,2018-12-27 23:06:53,,4.50,5,3,3
6482,2018-09-21,2018-12-27 23:06:53,,12.80,5,3,3
6483,2018-09-25,2018-12-27 23:06:53,,4.30,2,3,3
6484,2018-09-22,2018-12-27 23:06:53,,59.40,2,275,3
6485,2018-09-22,2018-12-27 23:06:53,,60.00,2,137,3
6486,2018-09-22,2018-12-27 23:06:53,,32.07,2,4,12
6487,2018-09-23,2018-12-27 23:06:53,,30.17,2,4,12
6488,2018-09-19,2018-12-27 23:06:53,,46.92,2,8,12
6489,2018-09-14,2018-12-27 23:06:53,,37.70,2,20,3
6490,2018-09-13,2018-12-27 23:06:53,,13.00,2,767,3
6491,2018-09-17,2018-12-27 23:06:53,,60.00,2,12,1
6492,2018-09-15,2018-12-27 23:06:53,,34.70,2,4,12
6493,2018-09-14,2018-12-27 23:06:53,,12.10,5,3,3
6494,2018-09-19,2018-12-27 23:06:53,,8.30,5,3,3
6495,2018-09-20,2018-12-27 23:06:53,,19.50,5,3,3
6496,2018-09-13,2018-12-27 23:06:53,,6.30,5,3,3
6497,2018-09-12,2018-12-27 23:06:53,,25.10,5,3,3
6498,2018-09-19,2018-12-27 23:06:53,,20.70,5,3,3
6499,2018-09-15,2018-12-27 23:06:53,,58.00,2,61,3
6500,2018-09-28,2018-12-27 23:06:53,,29.76,2,712,3
6501,2018-09-13,2018-12-27 23:06:53,,16.00,5,766,3
6502,2018-10-04,2018-12-27 23:06:53,,15.18,2,8,12
6503,2018-08-23,2018-12-27 23:06:53,,22.88,2,712,3
6504,2018-10-10,2018-12-27 23:06:53,,48.81,2,8,12
6505,2018-10-12,2018-12-27 23:06:53,,38.30,2,663,3
6506,2018-10-08,2018-12-27 23:06:53,,10.90,3,2,4
6507,2018-10-05,2018-12-27 23:06:53,,10.90,3,2,4
6508,2018-10-15,2018-12-27 23:06:53,,10.90,3,2,4
6509,2018-10-11,2018-12-27 23:06:53,,10.90,3,2,4
6510,2018-10-03,2018-12-27 23:06:53,,19.00,5,3,3
6511,2018-10-03,2018-12-27 23:06:53,,5.80,5,3,3
6512,2018-10-10,2018-12-27 23:06:53,,21.50,5,3,3
6513,2018-10-11,2018-12-27 23:06:53,,7.80,5,3,3
6514,2018-10-04,2018-12-27 23:06:53,,22.00,5,3,3
6515,2018-10-12,2018-12-27 23:06:53,,38.30,2,663,3
6516,2018-10-11,2018-12-27 23:06:53,,40.00,2,37,1
6517,2018-10-05,2018-12-27 23:06:53,,50.00,2,37,1
6518,2018-10-06,2018-12-27 23:06:53,,50.00,5,37,1
6519,2018-10-15,2018-12-27 23:06:53,,50.00,2,12,1
6520,2018-10-07,2018-12-27 23:06:53,,21.50,2,515,3
6521,2018-10-15,2018-12-27 23:06:53,,26.00,5,767,3
6522,2018-10-01,2018-12-27 23:06:53,,13.00,5,767,3
6523,2018-10-02,2018-12-27 23:06:53,,13.00,5,767,3
6524,2018-10-08,2018-12-27 23:06:53,,13.00,5,767,3
6525,2018-10-14,2018-12-27 23:06:53,,66.55,2,275,3
6526,2018-10-06,2018-12-27 23:06:53,,66.50,2,727,3
6527,2018-10-06,2018-12-27 23:06:53,,42.00,2,770,3
6528,2018-10-22,2018-12-27 23:06:53,,13.00,2,767,3
6529,2018-10-21,2018-12-27 23:06:53,,50.00,5,12,1
6530,2018-10-19,2018-12-27 23:06:53,,10.90,3,2,4
6531,2018-10-22,2018-12-27 23:06:53,,10.90,3,2,4
6532,2018-10-19,2018-12-27 23:06:53,,33.70,2,31,3
6533,2018-10-17,2018-12-27 23:06:53,,15.90,2,31,3
6534,2018-10-17,2018-12-27 23:06:53,,57.59,2,70,19
6535,2018-10-19,2018-12-27 23:06:53,,8.50,5,3,3
6536,2018-10-18,2018-12-27 23:06:53,,12.50,5,3,3
6537,2018-10-23,2018-12-27 23:06:53,,16.00,5,3,3
6538,2018-10-18,2018-12-27 23:06:54,,2.80,5,3,3
6539,2018-10-24,2018-12-27 23:06:54,,21.00,5,3,3
6540,2018-10-24,2018-12-27 23:06:54,,4.38,5,3,3
6541,2018-10-23,2018-12-27 23:06:54,,10.60,5,3,3
6542,2018-10-17,2018-12-27 23:06:54,,60.00,2,772,18
6543,2018-11-03,2018-12-27 23:06:54,,50.00,2,773,1
6544,2018-11-05,2018-12-27 23:06:54,,50.00,5,12,1
6545,2018-11-03,2018-12-27 23:06:54,,5.00,2,94,19
6546,2018-11-05,2018-12-27 23:06:54,,9.30,5,3,3
6547,2018-11-03,2018-12-27 23:06:54,,39.70,5,712,3
6548,2018-10-25,2018-12-27 23:06:54,,9.30,2,3,3
6549,2018-11-01,2018-12-27 23:06:54,,7.00,5,3,3
6550,2018-10-31,2018-12-27 23:06:54,,6.15,5,3,3
6551,2018-11-01,2018-12-27 23:06:54,,4.30,5,3,3
6552,2018-10-30,2018-12-27 23:06:54,,23.00,2,3,3
6553,2018-10-30,2018-12-27 23:06:54,,13.00,2,767,3
6554,2018-11-02,2018-12-27 23:06:54,,21.34,2,8,12
6555,2018-11-02,2018-12-27 23:06:54,,7.50,2,122,8
6556,2018-11-02,2018-12-27 23:06:54,,31.40,2,103,3
6557,2018-11-03,2018-12-27 23:06:54,,26.90,2,31,3
6558,2018-11-05,2018-12-27 23:06:54,,15.90,2,31,3
6559,2018-11-05,2018-12-27 23:06:54,,10.90,3,2,4
6560,2018-11-03,2018-12-27 23:06:54,,10.90,3,2,4
6561,2018-10-29,2018-12-27 23:06:54,,10.90,3,2,4
6562,2018-10-27,2018-12-27 23:06:54,,10.90,3,2,4
6563,2018-11-02,2018-12-27 23:06:54,,42.50,2,775,3
6564,2018-11-02,2018-12-27 23:06:54,,3.50,2,776,3
6565,2018-10-26,2018-12-27 23:06:54,,10.48,2,8,12
6566,2018-10-25,2018-12-27 23:06:54,,13.00,2,767,3
6567,2018-10-25,2018-12-27 23:06:54,,25.50,2,762,3
6568,2018-10-27,2018-12-27 23:06:54,,47.00,2,49,3
6569,2018-10-27,2018-12-27 23:06:54,,50.00,2,12,11
6570,2018-11-02,2018-12-27 23:06:54,,37.86,5,38,3
6571,2018-11-02,2018-12-27 23:06:54,,31.40,5,103,3
6572,2018-11-01,2018-12-27 23:06:54,,15.00,2,777,3
6573,2018-10-26,2018-12-27 23:06:54,,55.00,2,778,3
6574,2018-10-28,2018-12-27 23:06:54,,12.50,2,780,3
6575,2018-11-02,2018-12-27 23:06:54,,15.10,2,781,3
6576,2018-11-02,2018-12-27 23:06:54,,5.90,2,774,18
6577,2018-11-06,2018-12-27 23:06:54,,29.63,2,8,12
6578,2018-11-12,2018-12-27 23:06:54,,13.00,5,767,3
6579,2018-11-10,2018-12-27 23:06:54,,10.00,2,302,18
6580,2018-11-10,2018-12-27 23:06:54,,16.00,2,302,18
6581,2018-11-09,2018-12-27 23:06:54,,34.70,5,31,3
6582,2018-11-12,2018-12-27 23:06:54,,10.90,3,2,4
6583,2018-11-09,2018-12-27 23:06:54,,10.90,3,2,4
6584,2018-11-10,2018-12-27 23:06:54,,60.00,2,12,1
6585,2018-11-09,2018-12-27 23:06:54,,13.60,5,3,3
6586,2018-11-08,2018-12-27 23:06:54,,18.50,5,3,3
6587,2018-11-07,2018-12-27 23:06:54,,19.00,5,3,3
6588,2018-11-06,2018-12-27 23:06:54,,14.26,5,3,3
6589,2018-11-06,2018-12-27 23:06:54,,13.00,5,767,3
6590,2018-10-28,2018-12-27 23:06:54,,12.50,2,782,3
6591,2018-10-27,2018-12-27 23:06:54,,9.90,2,20,3
6592,2018-10-27,2018-12-27 23:06:54,,31.40,2,20,3
6593,2018-11-05,2018-12-27 23:06:54,,15.00,5,737,3
6594,2018-11-11,2018-12-27 23:06:54,,35.00,2,783,3
6595,2018-11-04,2018-12-27 23:06:54,,15.00,2,783,3
6596,2018-10-21,2018-12-27 23:06:54,,18.00,2,783,3
6597,2018-10-16,2018-12-27 23:06:54,,13.00,2,767,3
6598,2018-10-11,2018-12-27 23:06:54,,38.00,2,783,3
6599,2018-08-12,2018-12-27 23:06:54,,45.00,2,784,3
6600,2018-07-29,2018-12-27 23:06:54,,43.00,2,784,3
6601,2018-07-20,2018-12-27 23:06:54,,18.00,2,669,3
6602,2018-07-19,2018-12-27 23:06:54,,17.00,2,785,3
6603,2018-07-07,2018-12-27 23:06:54,,17.00,2,783,3
6604,2018-06-23,2018-12-27 23:06:54,,18.00,2,783,3
6605,2018-05-26,2018-12-27 23:06:54,,15.50,2,783,3
6606,2017-10-28,2018-12-27 23:06:54,,15.00,2,786,3
6607,2018-11-15,2018-12-27 23:06:54,,21.90,2,702,3
6608,2018-11-16,2018-12-27 23:06:54,,126.17,2,787,3
6609,2016-11-15,2018-12-27 23:06:54,,15.00,2,777,3
6610,2018-11-16,2018-12-27 23:06:54,,40.00,2,12,1
6611,2018-11-16,2018-12-27 23:06:54,,20.00,2,12,1
6612,2018-11-14,2018-12-27 23:06:54,,9.30,2,3,3
6613,2018-11-13,2018-12-27 23:06:54,,22.50,5,3,3
6614,2018-11-16,2018-12-27 23:06:54,,10.90,3,2,4
6615,2018-11-19,2018-12-27 23:06:54,,10.90,3,2,4
6616,2018-11-15,2018-12-27 23:06:54,,30.90,2,31,3
6617,2018-11-15,2018-12-27 23:06:54,,20.00,2,175,3
6618,2018-11-15,2018-12-27 23:06:54,,33.00,2,175,11
6619,2018-11-15,2018-12-27 23:06:54,,9.00,2,122,8
6620,2018-11-17,2018-12-27 23:06:54,,8.17,2,4,12
6621,2018-11-19,2018-12-27 23:06:54,,15.90,2,31,3
6622,2018-11-13,2018-12-27 23:06:54,,17.00,2,789,3
6623,2018-11-17,2018-12-27 23:06:54,,12.36,2,788,12
6624,2018-11-23,2018-12-27 23:06:54,,9.50,2,3,3
6625,2018-11-23,,,30.00,2,12,1
6626,2018-11-24,2018-12-27 23:06:54,,11.90,2,151,3
6627,2018-11-22,2018-12-27 23:06:55,,13.00,2,767,3
6628,2018-11-20,2018-12-27 23:06:55,,15.00,2,777,3
6629,2018-11-14,2018-12-27 23:06:55,,15.00,2,777,3
6630,2018-11-25,,,50.00,2,12,1
6631,2018-11-20,2018-12-27 23:06:55,,7.00,2,3,3
6632,2018-11-21,2018-12-27 23:06:55,,23.90,2,3,3
6633,2018-11-26,2018-12-27 23:06:55,,13.00,2,767,3
6634,2018-11-24,2018-12-27 23:06:55,,43.66,2,4,12
6635,2018-11-23,2018-12-27 23:06:55,,133.10,2,790,28
6636,2018-11-21,,compra cartão (tag) conectcar,40.00,2,791,18
6637,2018-11-20,2018-12-27 23:06:55,,7.80,2,3,3
6638,2018-11-28,2018-12-27 23:06:55,,14.00,2,3,3
6639,2018-11-27,2018-12-27 23:06:55,,13.00,2,3,3
6640,2018-11-29,2018-12-27 23:06:55,,18.00,2,3,3
6641,2018-11-30,2018-12-27 23:06:55,,5.00,2,3,3
6642,2018-11-29,2018-12-27 23:06:55,,4.50,2,3,3
6643,2018-12-03,2018-12-27 23:06:55,,261.83,5,3,3
6644,2018-12-02,2018-12-27 23:06:55,,111.01,5,12,1
6645,2018-12-01,2018-12-27 23:06:55,,12.00,2,151,3
6646,2018-11-30,2018-12-27 23:06:55,,60.00,2,65,1
6647,2018-02-03,2018-12-27 23:06:55,,13.00,2,767,3
6648,2018-12-01,2018-12-27 23:06:55,,12.65,2,4,12
6649,2018-11-27,2018-12-27 23:06:55,,96.83,2,70,19
6650,2018-12-04,2018-12-27 23:06:55,,30.00,2,509,3
6651,2018-12-06,2018-12-27 23:06:55,,13.00,5,767,3
6652,2018-12-05,2018-12-27 23:06:55,,24.50,5,3,3
6653,2018-12-04,2018-12-27 23:06:55,,11.50,5,3,3
6654,2018-12-04,2018-12-27 23:06:55,,13.00,2,777,3
6655,2018-12-06,2018-12-27 23:06:55,,25.00,2,474,18
6657,2019-01-26,2019-02-01 02:24:24,,30.53,2,4,12
6658,2018-12-19,2019-02-01 02:32:00,,19.00,2,3,3
6659,2018-12-19,2019-02-01 02:35:55,,6.50,2,3,3
6660,2018-12-18,2019-02-01 02:37:32,,13.00,2,777,3
6661,2018-12-18,2019-02-01 02:38:20,,5.53,5,3,3
6662,2018-12-14,2019-02-01 02:39:11,,9.50,2,12,1
6663,2018-12-16,2019-02-01 02:39:45,,50.00,2,12,1
6664,2019-01-11,2019-02-04 20:51:36,,65.00,5,12,1
6665,2019-01-10,2019-02-04 20:52:18,,13.00,2,777,3
6666,2019-01-11,2019-02-04 20:54:47,,17.90,5,20,3
6667,2019-01-11,2019-02-04 20:56:36,,39.71,2,4,12
6668,2019-01-10,2019-02-04 20:58:05,,73.47,2,787,12
6669,2019-01-31,2019-02-04 21:03:24,,96.83,2,70,19
6670,2019-01-18,2019-02-04 21:13:57,,25.90,2,31,3
6671,2019-01-10,2019-02-04 21:49:02,,13.00,2,777,3
6672,2019-01-09,2019-02-04 21:51:23,,10.35,2,85,12
6673,2018-12-31,2019-02-04 21:52:16,,37.32,2,150,18
6674,2018-12-29,2019-02-04 21:53:27,,36.30,2,663,3
6675,2018-12-29,2019-02-04 21:54:34,,40.00,2,129,1
6676,2018-12-29,2019-02-04 21:55:40,,50.02,2,787,12
6677,2018-12-29,2019-02-04 21:58:12,,25.38,2,4,12
6678,2018-12-31,2019-02-04 21:59:53,,62.54,2,4,12
6679,2019-01-08,2019-02-04 22:00:46,,108.00,2,12,1
6680,2019-01-05,2019-02-04 22:02:51,,27.80,2,20,3
6681,2019-01-09,2019-02-04 22:03:43,,25.40,3,20,3
6682,2018-12-27,2019-02-04 22:04:22,,15.90,2,31,3
6683,2018-12-24,2019-02-04 22:06:13,,80.77,2,4,3
6684,2018-12-22,2019-02-04 22:07:06,,48.89,2,117,12
6685,2018-12-15,2019-02-04 22:07:40,,15.52,2,4,12
6686,2018-12-08,2019-02-04 22:10:27,,37.65,2,4,12
6687,2018-12-10,2019-02-04 22:11:18,,33.90,2,31,3
6688,2018-12-05,2019-02-04 22:12:16,,13.90,2,59,19
6689,2018-11-02,2019-02-04 22:13:55,presente depilador Carol,169.90,2,64,20
6690,2018-12-20,2019-02-04 22:25:44,,23.90,2,3,3
6691,2018-12-21,2019-02-04 22:26:04,,9.80,2,3,3
6692,2018-12-12,2019-02-04 22:26:26,,19.00,5,3,3
6693,2018-12-14,2019-02-04 22:26:41,,7.30,5,3,3
6694,2018-12-11,2019-02-04 22:26:58,,7.50,5,3,3
6695,2018-12-12,2019-02-04 22:27:21,,7.30,5,3,3
6696,2018-12-11,2019-02-04 22:27:39,,15.60,5,3,3
6697,2018-12-07,2019-02-04 22:28:02,,9.30,5,3,3
6698,2018-12-25,2019-02-04 22:28:42,,50.00,2,302,1
6699,2018-12-10,2019-02-04 22:29:09,,60.00,5,302,1
6700,2019-01-07,2019-02-04 22:29:35,,100.00,5,302,1
6701,2019-01-06,2019-02-04 22:29:56,,40.00,5,302,1
6702,2019-01-01,2019-02-04 22:30:21,,4.75,2,302,1
6703,2018-12-21,2019-02-04 22:30:50,,50.00,2,65,1
6704,2018-12-28,2019-02-04 22:31:25,,15.00,2,777,3
6705,2018-12-27,2019-02-04 22:31:40,,15.00,2,777,3
6706,2019-01-04,2019-02-04 22:32:07,,39.80,2,727,3
6707,2018-12-29,2019-02-04 22:33:12,,36.30,2,663,3
6708,2018-12-29,2019-02-04 22:33:45,,50.00,2,129,3
6709,2018-12-26,2019-02-04 22:34:16,,13.00,2,767,3
6710,2018-12-17,2019-02-04 22:34:44,,13.00,5,767,3
6711,2018-12-27,2019-02-04 22:35:12,,125.00,2,235,18
6712,2019-01-05,2019-02-04 22:35:44,,13.40,2,149,18
6713,2018-12-29,2019-02-04 22:36:03,,10.90,2,149,18
6714,2018-12-13,2019-02-04 22:36:35,,24.00,5,75,3
6715,2019-01-05,2019-02-04 22:37:14,,13.00,2,150,18
6722,2019-02-06,2019-02-07 22:34:52,,46.50,3,33,12
6723,2019-01-05,2019-02-08 01:54:44,,20.00,2,792,18
6724,2019-01-13,2019-02-08 02:03:44,,68.65,2,523,12
6725,2019-02-02,2019-02-11 20:53:28,,55.39,2,4,12
6726,2019-02-05,2019-02-11 20:56:20,,8.80,5,3,3
6727,2019-02-06,2019-02-11 20:56:35,,23.00,5,3,3
6728,2019-02-07,2019-02-11 20:56:51,,9.50,5,3,3
6729,2019-02-08,2019-02-11 20:57:11,,9.50,5,3,3
6730,2019-02-11,2019-02-11 20:57:31,,9.50,5,3,3
6731,2019-02-11,2019-02-11 21:17:11,,13.00,5,767,3
6732,2019-02-07,2019-02-11 21:17:32,,13.00,5,767,3
6733,2019-02-07,2019-02-11 21:24:09,,20.00,5,794,3
6734,2019-02-09,2019-02-11 21:25:35,,18.94,2,4,12
6735,2019-02-09,2019-02-11 21:26:25,,26.80,5,20,3
6736,2019-02-09,2019-02-11 21:27:13,,9.00,5,20,3
6737,2019-01-18,2019-02-11 21:31:31,presente Carol,25.00,2,795,18
6738,2019-01-15,2019-02-11 21:33:47,,12.57,2,796,18
6739,2019-01-01,2019-02-11 21:36:46,,55.50,2,797,3
6740,2019-01-15,2019-02-11 21:38:37,,15.00,2,798,3
6741,2019-01-12,2019-02-11 21:40:23,,15.00,2,309,3
6742,2019-01-15,2019-02-11 21:41:46,,8.97,2,308,3
6743,2018-12-19,2019-02-11 21:45:07,,425.00,2,799,10
6744,2019-01-11,2019-02-11 21:48:12,,50.00,2,800,10
6745,2019-01-02,,,19.95,2,801,3
6746,2018-12-31,2019-02-11 21:52:00,,8.00,2,747,18
6747,2019-01-14,2019-02-11 21:54:36,,60.50,2,802,3
6748,2019-01-11,2019-02-11 22:00:04,,14.00,2,803,3
6749,2019-01-24,2019-02-11 22:02:43,,25.90,3,804,3
6750,2019-01-19,2019-02-11 22:05:17,,28.00,2,805,3
6751,2019-01-16,2019-02-11 22:07:52,,65.00,2,806,8
6752,2018-12-01,2019-02-11 22:12:06,,19.00,2,807,3
6753,2018-12-08,2019-02-11 22:16:11,,34.50,2,732,3
6754,2018-12-13,2019-02-11 22:18:27,,30.00,2,809,18
6755,2018-12-11,2019-02-11 22:20:13,,140.00,2,810,18
6756,2018-12-15,2019-02-11 22:24:24,,30.00,2,811,3
6757,2018-12-22,2019-02-11 22:25:09,,19.75,2,716,3
6758,2019-01-05,2019-02-11 22:27:36,,85.00,2,812,10
6759,2019-01-08,2019-02-11 22:31:31,,8.14,2,120,12
6760,2018-12-08,2019-02-11 22:32:32,,34.50,2,207,3
6761,2018-12-22,2019-02-11 22:38:14,,22.39,2,813,18
6762,2019-01-16,2019-02-11 22:40:55,,12.00,2,814,3
6763,2019-02-14,2019-02-15 01:32:33,,20.00,5,3,3
6764,2019-02-14,2019-02-15 01:32:53,,26.00,5,763,3
6765,2019-02-12,2019-02-15 01:33:20,,9.50,5,3,3
6766,2019-02-13,2019-02-15 01:33:38,,23.00,5,3,3
6767,2019-02-12,2019-02-15 01:35:51,,23.30,5,31,3
6768,2017-10-28,2019-02-15 01:38:10,,15.00,2,786,3
6769,2019-01-11,2019-02-15 01:47:58,,26.00,2,822,3
6770,2019-01-02,2019-02-15 01:48:51,,31.00,2,822,3
6771,2018-12-31,2019-02-15 01:51:15,,7.50,2,823,3
6772,2018-12-29,2019-02-15 01:52:13,,34.00,2,822,3
6773,2018-12-21,2019-02-15 01:53:58,,34.00,2,822,3
6774,2018-12-25,2019-02-15 01:54:25,,28.00,2,822,3
6775,2018-02-18,2019-02-18 20:50:19,,60.00,5,302,1
6776,2018-02-17,2019-02-18 20:51:03,,23.00,3,106,3
6777,2019-02-15,2019-02-18 20:53:58,,33.91,2,33,12
6778,2019-02-16,2019-02-18 20:56:13,,37.09,2,4,12
6779,2019-02-17,2019-02-18 20:58:07,,14.55,2,4,12
6780,2019-02-16,2019-02-18 21:06:37,,29.43,2,824,18
6781,2019-02-18,2019-02-21 23:48:09,,13.00,5,767,3
6782,2019-02-21,2019-02-21 23:48:46,,13.00,5,767,3
6783,2019-02-21,2019-02-21 23:50:17,,6.20,5,3,3
6784,2019-02-20,2019-02-21 23:50:50,,6.00,5,3,3
6785,2019-02-25,2019-02-27 23:38:48,Chinelo Macaco Gold Team,30.00,3,43,18
6786,2019-02-25,2019-02-27 23:39:15,Patch Kimono Macaco Gold Team,45.00,3,43,18
6787,2019-02-24,2019-02-28 00:08:19, ,50.73,2,4,12
6788,2019-02-22,2019-02-28 00:08:50,,6.50,5,3,3
6789,2019-02-24,2019-02-28 00:09:21,,7.00,5,12,3
6790,2019-03-08,2019-03-08 00:55:38,,16.00,3,777,3
6791,2019-03-01,2019-03-08 00:56:32,,4.50,3,3,3
6792,2019-03-02,2019-03-08 00:57:17,,60.00,5,12,1
6793,2019-03-05,2019-03-08 00:57:45,,14.50,5,12,1
6794,2019-03-06,2019-03-08 00:58:12,,5.00,5,3,3
6795,2019-03-07,2019-03-08 00:58:37,,16.50,5,3,3
6796,2019-03-04,2019-03-08 00:59:08,,60.00,5,12,1
6797,2019-03-06,2019-03-08 00:59:36,,13.00,5,3,3
6798,2019-03-04,2019-03-08 01:07:06,,33.23,2,4,12
6799,2019-02-25,2019-03-08 01:11:26,,4.98,2,59,18
6800,2019-03-01,2019-03-08 01:12:41,,44.74,5,712,3
